ball_speed_mph,launch_angle_deg,launch_direction_deg,spin_rate_rpm,spin_axis_deg,predicted_carry_yd,predicted_lateral_yd,predicted_apex_yd,target_distance_yd,target_lateral_yd,forward_error_yd,lateral_error_yd,objective_yd,support_knn_distance,support_threshold,support_category,row_type,source,sample_count,candidate_id,rank,seed,parameter_scenario,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,p95_miss_distance_yd,maximum_miss_distance_yd,probability_within_3yd,probability_within_5yd,simulations,launch_direction_sd_deg,supported_fraction,borderline_fraction,out_of_support_fraction,p90_ci_low,p90_ci_high,robustness_statistical_tie,single_surrogate_parameter_scenario,single_surrogate_p90_miss_distance_yd,deprecated_by,legacy_reason,model_member_count,model_combination_rule,simulation_count,worst_model_mean_miss_yd,objective_prediction_std,decision_space_support,full_model_input_support,joint_model_member_count,joint_simulation_count,joint_mean_miss_distance_yd,joint_median_miss_distance_yd,joint_p90_miss_distance_yd,joint_p95_miss_distance_yd,joint_worst_model_mean_miss_yd,joint_probability_within_3yd,joint_probability_within_5yd,joint_objective_prediction_std,joint_parameter_scenario
122.95753008,20.4367367846,0,3020.40816327,5.51020408163,199.842751839,6.87664697011,32.6568799973,200,0,-0.15724816085,6.87664697011,6.87844463056,0.583903820614,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,6.73469387755,199.720942754,10.0157966417,32.4832888481,200,0,-0.279057245514,10.0157966417,10.0196833939,0.583825899842,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,7.95918367347,199.504322216,11.0887294906,32.1638316879,200,0,-0.495677784142,11.0887294906,11.0998026191,0.588594365346,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,9.18367346939,199.323366938,12.1751156217,32.1391229862,200,0,-0.676633062064,12.1751156217,12.1939030955,0.598021446429,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,10.4081632653,199.323366938,12.5882444445,32.1211334762,200,0,-0.676633062064,12.5882444445,12.6064162432,0.609080130933,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,11.6326530612,199.246990893,18.2483449328,32.0714953579,200,0,-0.753009107447,18.2483449328,18.2638746027,0.622735885941,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,12.8571428571,199.199406802,18.1528267288,32.0714953579,200,0,-0.800593197675,18.1528267288,18.1704724131,0.629501214497,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,14.0816326531,198.979766132,18.982336874,32.0774850146,200,0,-1.02023386845,18.982336874,19.0097340945,0.639294226634,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,15.306122449,198.979766132,19.5364981698,32.0470129779,200,0,-1.02023386845,19.5364981698,19.5631193291,0.646611334024,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,16.5306122449,198.979766132,21.2730375309,32.0584107258,200,0,-1.02023386845,21.2730375309,21.2974881837,0.657037258172,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,17.7551020408,199.073370619,22.927968703,32.0864878756,200,0,-0.926629381174,22.927968703,22.946685836,0.669122772746,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,18.9795918367,199.073370619,24.9963674834,32.0864878756,200,0,-0.926629381174,24.9963674834,25.0135369225,0.669967098061,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,20.2040816327,199.073370619,26.4608336835,32.0366456951,200,0,-0.926629381174,26.4608336835,26.4770534848,0.674021601758,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,21.4285714286,198.711978884,26.4758947769,31.8752720814,200,0,-1.28802111592,26.4758947769,26.5072066169,0.681283641794,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,22.6530612245,198.711978884,26.356909111,31.8752720814,200,0,-1.28802111592,26.356909111,26.3883621371,0.691731695483,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,23.8775510204,198.711978884,26.5720561692,31.8752720814,200,0,-1.28802111592,26.5720561692,26.6032548282,0.704256787412,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,25.1020408163,196.292886893,26.5720561692,31.8752720814,200,0,-3.70711310724,26.5720561692,26.8294028381,0.706977763436,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,26.3265306122,195.728569736,26.6803486428,31.8839456961,200,0,-4.2714302639,26.6803486428,27.0201058511,0.712645396392,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,27.5510204082,193.189245564,28.5194017603,31.8839456961,200,0,-6.81075443598,28.5194017603,29.3213685348,0.720376286535,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,28.7755102041,191.374166283,28.642811166,31.5873911254,200,0,-8.62583371677,28.642811166,29.913469187,0.726597922049,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3020.40816327,30,191.517789581,29.8002202064,31.2947139976,200,0,-8.48221041907,29.8002202064,30.9838831967,0.732275608646,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-30,182.559189065,-31.7744062671,32.9245205348,200,0,-17.4408109348,-31.7744062671,36.246307118,1.10597092242,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-28.7755102041,185.630577454,-30.6614897119,32.9245205348,200,0,-14.3694225455,-30.6614897119,33.8615896798,1.09324650608,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-27.5510204082,185.630577454,-30.438649728,33.3078682032,200,0,-14.3694225455,-30.438649728,33.6599420908,1.08273894951,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-26.3265306122,185.630577454,-27.8656103645,33.3078682032,200,0,-14.3694225455,-27.8656103645,31.3523929753,1.07448529131,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-25.1020408163,185.630577454,-27.3311677693,33.3341479216,200,0,-14.3694225455,-27.3311677693,30.8783586987,1.06284660092,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-23.8775510204,185.542839139,-27.1523300289,33.3870462435,200,0,-14.4571608605,-27.1523300289,30.7613154163,1.04476900065,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-22.6530612245,191.290950467,-26.4256930894,33.3870462435,200,0,-8.7090495326,-26.4256930894,27.823817118,1.0259286697,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-21.4285714286,191.309454454,-23.8848247145,33.3870462435,200,0,-8.69054554582,-23.8848247145,25.4167353042,1.00915550562,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-20.2040816327,191.377832327,-23.8848247145,33.3659191226,200,0,-8.62216767331,-23.8848247145,25.3934366919,0.98443385518,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-18.9795918367,191.067934437,-21.8212576409,33.3659191226,200,0,-8.93206556337,-21.8212576409,23.5785724814,0.959315518235,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-17.7551020408,192.633948445,-21.8212576409,33.3659191226,200,0,-7.36605155466,-21.8212576409,23.0309791485,0.925835055864,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-16.5306122449,192.621254644,-21.005000562,33.5857125843,200,0,-7.37874535616,-21.005000562,22.2633315486,0.894089917037,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-15.306122449,192.621254644,-21.005000562,33.5857125843,200,0,-7.37874535616,-21.005000562,22.2633315486,0.864277778914,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-14.0816326531,194.566277665,-15.1082627945,33.5857125843,200,0,-5.4337223345,-15.1082627945,16.055682579,0.836565533084,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-12.8571428571,198.029616827,-15.3246343586,33.5654190157,200,0,-1.97038317294,-15.3246343586,15.4507872962,0.811123333949,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-11.6326530612,197.95760377,-13.6067166022,33.5654190157,200,0,-2.04239623001,-13.6067166022,13.7591467415,0.778609274913,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-10.4081632653,197.95760377,-8.90810961112,33.6472947242,200,0,-2.04239623001,-8.90810961112,9.13924500187,0.747520791768,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-9.18367346939,197.95760377,-6.81978080722,33.6472947242,200,0,-2.04239623001,-6.81978080722,7.11904436135,0.718691864092,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-7.95918367347,197.95760377,-6.77341369735,33.6472947242,200,0,-2.04239623001,-6.77341369735,7.07463889367,0.692307251601,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-6.73469387755,197.95760377,-5.79523779449,33.646804349,200,0,-2.04239623001,-5.79523779449,6.14460441811,0.668552067133,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-5.51020408163,197.915531238,-5.79523779449,33.7309025639,200,0,-2.08446876181,-5.79523779449,6.15871667749,0.647613194488,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-4.28571428571,197.997814355,-4.26527129327,33.7557832301,200,0,-2.00218564492,-4.26527129327,4.71182412256,0.629682697771,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-3.0612244898,198.050055172,-2.2514765387,33.8576382625,200,0,-1.94994482766,-2.2514765387,2.97849482713,0.614962592442,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-1.83673469388,198.448642698,-0.0404756513938,33.8576382625,200,0,-1.55135730201,-0.0404756513938,1.55188522671,0.603669364843,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,-0.612244897959,198.448642698,1.15626093145,33.8378597805,200,0,-1.55135730201,1.15626093145,1.93485111058,0.596035567295,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,0.612244897959,199.94534631,2.11406949002,33.5908908696,200,0,-0.0546536901421,2.11406949002,2.11477583552,0.59230524578,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,1.83673469388,200.075979024,4.64945645047,33.4711195882,200,0,0.0759790242395,4.64945645047,4.65007721409,0.587087543563,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,3.0612244898,200.27784293,6.32469552679,33.4711195882,200,0,0.277842929791,6.32469552679,6.33079538449,0.578139998578,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,4.28571428571,200.24594181,6.94518417483,33.2111011737,200,0,0.245941810009,6.94518417483,6.94953743758,0.573115503367,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,5.51020408163,200.127317719,6.96703069476,33.0711072731,200,0,0.127317718719,6.96703069476,6.96819391975,0.565842077779,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,6.73469387755,200.005508634,10.1685323167,32.8975161239,200,0,0.00550863405519,10.1685323167,10.1685338088,0.562107023124,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,7.95918367347,199.739250715,11.3654741446,32.5780589636,200,0,-0.26074928487,11.3654741446,11.3684648357,0.5633652229,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,9.18367346939,199.558295437,12.4518602756,32.553350262,200,0,-0.441704562792,12.4518602756,12.4596921007,0.569470435457,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,10.4081632653,199.558295437,12.8649890984,32.535360752,200,0,-0.441704562792,12.8649890984,12.8725695735,0.575480839113,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,11.6326530612,199.481919392,18.973370552,32.4857226337,200,0,-0.518080608175,18.973370552,18.9804425033,0.583588588151,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,12.8571428571,199.465532172,18.9186542768,32.4857226337,200,0,-0.534467827659,18.9186542768,18.9262023529,0.588350631757,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,14.0816326531,199.245891502,19.748164422,32.4917122904,200,0,-0.754108498438,19.748164422,19.7625574678,0.591878126637,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,15.306122449,199.245891502,20.3023257178,32.4347902435,200,0,-0.754108498438,20.3023257178,20.3163261733,0.598786193001,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,16.5306122449,199.245891502,22.0388650789,32.4461879914,200,0,-0.754108498438,22.0388650789,22.0517630495,0.609001952374,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,17.7551020408,199.339495989,23.6581680675,32.4742651412,200,0,-0.660504011159,23.6581680675,23.6673864602,0.619439883274,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,18.9795918367,199.339495989,25.9711082378,32.4742651412,200,0,-0.660504011159,25.9711082378,25.9795059354,0.620333751996,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,20.2040816327,199.339495989,27.4355744379,32.4244229607,200,0,-0.660504011159,27.4355744379,27.4435240137,0.624679592297,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,21.4285714286,198.978104254,27.4506355313,32.2478544185,200,0,-1.02189574591,27.4506355313,27.4696498337,0.632468534384,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,22.6530612245,199.002970931,27.3316498654,32.2478544185,200,0,-0.997029069104,27.3316498654,27.3498290914,0.643663776621,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,23.8775510204,199.002970931,27.5467969236,32.2478544185,200,0,-0.997029069104,27.5467969236,27.5648342588,0.657286569884,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,25.1020408163,196.58387894,27.5467969236,32.2478544185,200,0,-3.41612106043,27.5467969236,27.7578079799,0.662402202083,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,26.3265306122,196.019561783,27.6550893972,32.2565280332,200,0,-3.98043821708,27.6550893972,27.9400761984,0.669186536826,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,27.5510204082,193.480237611,29.4242935111,32.2565280332,200,0,-6.51976238916,29.4242935111,30.1379553096,0.679530870608,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,28.7755102041,191.425717725,29.5477029169,31.9599734624,200,0,-8.57428227507,29.5477029169,30.7666225673,0.69295462695,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3204.08163265,30,191.569341023,30.7051119573,31.6672963347,200,0,-8.43065897737,30.7051119573,31.8414809816,0.704066303021,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-30,182.452554366,-31.7786112866,33.6358221302,200,0,-17.5474456335,-31.7786112866,36.3014184787,1.12693161255,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-28.7755102041,185.523942756,-30.6656947313,33.6358221302,200,0,-14.4760572442,-30.6656947313,33.9107809803,1.11412138005,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-27.5510204082,185.523942756,-30.4428547474,34.0191697987,200,0,-14.4760572442,-30.4428547474,33.7093998539,1.10346584095,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-26.3265306122,185.523942756,-28.2834831099,34.0191697987,200,0,-14.4760572442,-28.2834831099,31.7728130666,1.08823317057,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-25.1020408163,185.523942756,-27.7547803467,34.045449517,200,0,-14.4760572442,-27.7547803467,31.3030999332,1.06834218257,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-23.8775510204,185.436204441,-27.5759426062,34.098347839,200,0,-14.5637955593,-27.5759426062,31.1855215078,1.04846458455,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-22.6530612245,191.184315769,-26.8493056667,34.098347839,200,0,-8.81568423134,-26.8493056667,28.2595382703,1.02988753669,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-21.4285714286,191.202819755,-24.3084372918,34.098347839,200,0,-8.79718024456,-24.3084372918,25.851315321,1.01333266951,1.01189547215,borderline,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-20.2040816327,191.271197628,-24.3084372918,34.1013819126,200,0,-8.72880237205,-24.3084372918,25.828126421,0.988482299602,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-18.9795918367,190.961299738,-22.2448702183,34.1013819126,200,0,-9.03870026211,-22.2448702183,24.0110881356,0.958506258452,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-17.7551020408,192.527313747,-22.2448702183,34.1013819126,200,0,-7.4726862534,-22.2448702183,23.4664716323,0.924674543598,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-16.5306122449,192.514619945,-21.4286131394,34.3211753743,200,0,-7.4853800549,-21.4286131394,22.6983782602,0.89258802803,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-15.306122449,192.514619945,-21.4286131394,34.3211753743,200,0,-7.4853800549,-21.4286131394,22.6983782602,0.862414172826,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-14.0816326531,194.459642967,-15.5318753719,34.3211753743,200,0,-5.54035703324,-15.5318753719,16.4904429481,0.832530092142,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-12.8571428571,197.922982128,-15.748246936,34.3008818057,200,0,-2.07701787168,-15.748246936,15.8846241629,0.797087935443,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-11.6326530612,197.850969071,-14.0303291795,34.3008818057,200,0,-2.14903092875,-14.0303291795,14.1939589551,0.763595220288,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-10.4081632653,197.850969071,-9.33172218847,34.3827575141,200,0,-2.14903092875,-9.33172218847,9.57597895442,0.732248372783,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-9.18367346939,197.850969071,-7.24339338457,34.3827575141,200,0,-2.14903092875,-7.24339338457,7.55546700452,0.703245493529,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-7.95918367347,197.850969071,-7.1970262747,34.3827575141,200,0,-2.14903092875,-7.1970262747,7.51102663632,0.676783149421,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-6.73469387755,197.850969071,-6.21885037184,34.3822671389,200,0,-2.14903092875,-6.21885037184,6.5796986162,0.653054639678,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-5.51020408163,197.808896539,-6.21885037184,34.4663653538,200,0,-2.19110346055,-6.21885037184,6.59356006435,0.632250429453,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-4.28571428571,197.891179656,-4.2752161447,34.4912460201,200,0,-2.10882034366,-4.2752161447,4.7670322346,0.614560906994,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-3.0612244898,197.943420474,-2.27268209149,34.5931010525,200,0,-2.0565795264,-2.27268209149,3.06506170205,0.600180780643,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-1.83673469388,198.342007999,-0.0616812041808,34.5931010525,200,0,-1.65799200075,-0.0616812041808,1.65913894702,0.589313431646,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.95753008,20.4367367846,0,3387.75510204,-0.612244897959,198.342007999,1.13505537866,34.5733225705,200,0,-1.65799200075,1.13505537866,2.00930042233,0.582172659224,1.01189547215,supported,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
