candidate_id,parameter_scenario,model_member,model_member_count,model_combination_rule,simulation_count,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,p95_miss_distance_yd,worst_model_mean_miss_yd,probability_within_3yd,probability_within_5yd,objective_prediction_std
local_2029_00889,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.40450711759,5.64089586548,12.0525267186,12.4613124152,6.40450711759,0.0015,0.3745,0
local_2027_04056,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.81640495014,5.94485763871,12.2543125389,12.5977763722,6.81640495014,0.0005,0.287,0
local_2029_04361,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.76712197183,5.95561686558,12.2198029778,12.6115269585,6.76712197183,0.001,0.2725,0
local_2027_00027,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.75785899512,5.94434964597,12.2189338937,12.6105582859,6.75785899512,0.0005,0.289,0
local_2027_03463,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.45412476205,5.66045225311,12.109912949,12.4890911451,6.45412476205,0.0015,0.3475,0
local_2027_02248,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.46447619343,5.51398978256,12.1919569567,12.4976489105,6.46447619343,0.002,0.395,0
local_2029_00144,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.09643591724,6.07743601505,12.4606301147,12.7261083491,7.09643591724,0,0.2415,0
local_2028_04498,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,9.11701045585,9.35321751047,13.0696143224,13.230004345,9.11701045585,0.103,0.147,0
local_2028_03741,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.01301934004,5.0245548609,11.6175179629,11.8621995402,6.01301934004,0.309,0.498,0
local_2028_03609,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.15086889854,5.77552065402,11.6445681056,11.8929245294,6.15086889854,0.306,0.481,0
local_2028_00078,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.41333455839,6.82175944428,11.6445681056,11.9390165013,6.41333455839,0.279,0.446,0
local_2028_03729,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.25314355655,6.33175519795,11.6445681056,11.9936240021,6.25314355655,0.2945,0.4665,0
local_2026_03589,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.12513605904,4.2824004034,5.60266773111,6.49792865308,4.12513605904,0.2685,0.683,0
local_2026_01918,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.69458074142,3.96795194072,5.23605161205,5.57889496103,3.69458074142,0.2515,0.8335,0
local_2030_01685,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.03128149268,6.94231881553,9.11321575514,9.76947380469,7.03128149268,0.012,0.1005,0
local_2026_03414,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.47514925067,3.72545320891,4.96900414883,5.25184808028,3.47514925067,0.294,0.9055,0
local_2026_00014,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.41430034305,1.97577151524,4.31524238033,4.66920989833,2.41430034305,0.668,0.966,0
local_2026_00967,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.67246782292,4.81680302393,6.11378529757,6.79833794147,4.67246782292,0.1255,0.546,0
local_2026_02915,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.8541134539,5.10559933625,6.6920401308,6.92514389997,4.8541134539,0.135,0.4635,0
local_2026_04280,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.62812734343,4.86403257131,6.32757545289,6.80130200113,4.62812734343,0.159,0.535,0
local_2026_01426,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.5888790732,4.75208180323,6.33747928229,6.81348682652,4.5888790732,0.168,0.5525,0
local_2026_03315,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.9129798944,3.74452177516,5.85622477195,6.76207216493,3.9129798944,0.3195,0.7675,0
local_2026_03975,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.48397935131,4.61162372731,6.65269342742,6.97300682507,4.48397935131,0.232,0.5745,0
local_2026_02156,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.0214741829,3.19497835874,4.68928804831,5.14302111675,3.0214741829,0.433,0.937,0
local_2026_03504,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.04928176259,3.91533753323,6.37043831698,6.93371351308,4.04928176259,0.321,0.7025,0
local_2026_01438,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.18343850668,4.03781243505,6.55849660772,6.95983712637,4.18343850668,0.285,0.673,0
local_2028_03870,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.75076886922,7.95068879647,11.681143309,11.9610276279,7.75076886922,0.1505,0.2015,0
local_2029_01728,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.10473202175,5.15627238654,12.1020950586,12.5177750456,6.10473202175,0.004,0.475,0
local_2029_02902,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.85514170203,5.52655008069,12.4696825618,12.7456953847,6.85514170203,0.005,0.388,0
local_2026_02471,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.99006155802,5.26462862992,6.85476737205,7.108446,4.99006155802,0.13,0.4275,0
local_2030_01221,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.96340649056,5.40865421776,7.72825498517,8.1412618378,4.96340649056,0.289,0.4455,0
local_2029_03031,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.01976102833,5.29682468623,10.6679731543,12.2347857048,6.01976102833,0,0.4005,0
local_2027_00457,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.99054485582,5.13831815712,11.9844162773,12.3730752696,5.99054485582,0.0015,0.4745,0
local_2027_00043,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.21043435613,5.33387322993,12.0636912681,12.4026152655,6.21043435613,0,0.4115,0
local_2027_01716,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.38498362123,5.39445799184,12.1914916682,12.4597760139,6.38498362123,0.001,0.403,0
local_2027_03684,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.58471690169,5.50763678239,12.278038803,12.497861719,6.58471690169,0,0.3835,0
local_2029_04166,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.16314214839,5.35163533441,11.919601309,12.3872379261,6.16314214839,0,0.3885,0
local_2029_04279,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.46872879604,5.38417576596,12.2773263381,12.4564124276,6.46872879604,0.001,0.4125,0
local_2029_02101,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.54450948916,5.64979570985,12.1868437552,12.5104712396,6.54450948916,0,0.3215,0
local_2027_00554,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.69161195865,5.42237021172,12.3399025181,12.4853727239,6.69161195865,0,0.3785,0
local_2027_04271,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.58956490769,5.5150427853,12.278038803,12.4782421926,6.58956490769,0,0.318,0
local_2027_01286,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.6969443911,5.48179043123,12.3155612546,12.4538498235,6.6969443911,0,0.3555,0
local_2026_02243,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.59080603951,2.69468712408,4.4213586093,4.81884646978,2.59080603951,0.5575,0.9615,0
local_2027_01278,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.60860357157,5.62970639092,12.278038803,12.501562303,6.60860357157,0,0.3135,0
local_2026_02486,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.61443501646,3.84922394892,5.23599726615,5.56591857418,3.61443501646,0.2715,0.843,0
local_2030_01871,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.34516753892,2.60712920991,9.5622568774,10.2364312795,4.34516753892,0.54,0.6415,0
local_2030_02311,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.09064111955,6.59986179734,7.89723166817,8.66448443922,6.09064111955,0.0835,0.2285,0
local_2030_02189,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.79084620965,6.9487540859,8.82355507811,9.32256971489,6.79084620965,0.026,0.117,0
local_2030_02850,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.14425427557,7.10616380872,9.08436323673,9.66574277298,7.14425427557,0.0135,0.091,0
local_2026_03251,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.18300696458,5.33844708785,6.7942053075,7.038159618,5.18300696458,0.059,0.383,0
local_2026_01068,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.36597827817,3.45990588986,5.14489556585,5.48997481152,3.36597827817,0.4355,0.877,0
local_2026_01116,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.05232678039,2.99190259385,4.59445139112,4.93190355515,3.05232678039,0.5015,0.955,0
local_2028_02057,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,8.07463309416,8.20622146556,11.798732941,12.3243757137,8.07463309416,0.1475,0.1945,0
local_2028_00259,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,8.6551445264,8.57888807288,12.2668688613,13.6613739035,8.6551445264,0.1015,0.1405,0
local_2029_04651,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.9074962407,5.00874660908,10.9765894282,12.4064404657,5.9074962407,0.0075,0.498,0
local_2029_04958,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.03753694554,5.19142647936,11.6277467807,12.4857898254,6.03753694554,0.0055,0.4645,0
local_2029_03589,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.52259922713,5.4074790658,12.3321721288,12.6582707759,6.52259922713,0.0045,0.414,0
local_2027_01042,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.92818996036,5.05766937018,10.8189505129,12.4508927425,5.92818996036,0.004,0.4915,0
local_2027_02206,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.0192287697,5.09969983176,11.9630154039,12.5378917635,6.0192287697,0.0065,0.49,0
local_2029_00636,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.00332989698,5.65202994309,12.4828248515,12.6930725711,7.00332989698,0.0045,0.36,0
local_2027_04532,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.99826439568,5.04651707129,11.853683319,12.4898231736,5.99826439568,0.006,0.4945,0
local_2027_02709,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.58500409871,5.43887245213,12.4696825618,12.7441905657,6.58500409871,0.0085,0.4175,0
local_2029_01042,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.93880062666,5.59142920808,12.4696825618,12.6566736284,6.93880062666,0.0025,0.3685,0
local_2030_02193,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.75560427644,5.87967630667,7.80707089654,7.97247720366,5.75560427644,0.089,0.3035,0
local_2030_03038,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.07586397016,6.14055729854,7.90458659335,8.0777966855,6.07586397016,0.0625,0.2375,0
local_2030_03911,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.10239016388,6.17968525853,7.90458659335,8.12253673643,6.10239016388,0.0605,0.239,0
local_2030_04380,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.98950928499,6.10657871694,7.86222985697,8.09478844831,5.98950928499,0.053,0.261,0
local_2028_00910,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.23466119081,7.75568301827,11.3092652599,11.674241612,7.23466119081,0.1835,0.235,0
local_2027_00420,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.61739732748,5.57342451457,12.3008095296,12.5794887611,6.61739732748,0.001,0.371,0
local_2027_03976,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.68349900435,5.74280769525,12.278038803,12.5881800291,6.68349900435,0,0.3195,0
local_2027_02962,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.03753574384,5.80635605292,12.432291542,12.6812715657,7.03753574384,0,0.318,0
local_2029_04189,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.23130952173,5.95390031509,12.4615353932,12.6828635371,7.23130952173,0,0.2785,0
local_2028_04876,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,8.13142699068,8.17099053289,11.6467845839,11.9100713197,8.13142699068,0.1365,0.1835,0
local_2026_04586,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.4823366052,4.61053589975,6.64479646145,6.94035832236,4.4823366052,0.2335,0.568,0
local_2030_04083,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.15590333161,6.30479386773,7.92346592607,8.22146615359,6.15590333161,0.0565,0.2325,0
local_2030_01490,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.62979555504,7.19880524344,8.13294855239,9.01781504907,6.62979555504,0.0505,0.1555,0
local_2028_03270,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,8.51841362003,8.19878418482,12.1855675537,14.2372224852,8.51841362003,0.1035,0.155,0
local_2026_01450,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.01999960535,2.94870155233,4.55966230069,4.80121354407,3.01999960535,0.506,0.9605,0
local_2030_00503,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.53146743666,6.57757185054,8.21297773771,9.16438702008,6.53146743666,0.032,0.191,0
local_2026_00467,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.25852206303,3.02939615736,5.25041520188,5.6473350643,3.25852206303,0.492,0.8685,0
local_2026_00480,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.56370953611,3.37267506326,5.58438026837,6.42444024733,3.56370953611,0.4105,0.816,0
local_2026_04382,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.33378726462,1.93411448148,4.21131154735,4.5601809281,2.33378726462,0.7235,0.974,0
local_2026_04952,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.34074169353,3.10000055589,5.39769822607,5.67005506791,3.34074169353,0.471,0.8535,0
local_2026_03704,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.72820256633,3.60992431515,5.66207640659,6.63851000674,3.72820256633,0.368,0.79,0
local_2026_04427,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.03068078356,2.72413009348,5.14221583138,5.53131183538,3.03068078356,0.557,0.8835,0
local_2026_04807,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.07708017609,2.91926733496,4.86234110512,5.37281505298,3.07708017609,0.5155,0.917,0
local_2026_02321,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.39624863913,2.09673389047,4.24476405794,4.7091306709,2.39624863913,0.7245,0.968,0
local_2026_03328,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.71458539222,3.51524166098,5.64957398515,6.6557333861,3.71458539222,0.392,0.7895,0
local_2030_01572,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.21530476569,6.35727829162,7.97738199728,8.39568748008,6.21530476569,0.0565,0.2275,0
local_2030_03219,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.91668261827,7.1141753429,9.1298841497,9.41587550964,6.91668261827,0.021,0.1365,0
local_2030_02130,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.9106303729,7.29358937843,8.92575222377,9.36756817492,6.9106303729,0.026,0.12,0
local_2030_02495,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.26684058438,7.59640096496,9.28959967266,9.70695379642,7.26684058438,0.0145,0.1055,0
local_2030_02958,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.76242345258,6.99032264972,8.65164701621,9.27645084965,6.76242345258,0.0255,0.14,0
local_2030_02688,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.03002385938,7.38071054259,9.10473523945,9.44652898589,7.03002385938,0.02,0.112,0
local_2028_00114,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.52602969846,4.15421334135,11.1344726513,12.0081837165,5.52602969846,0.333,0.577,0
local_2028_04683,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.52067077402,4.15421334135,10.9771080822,12.0151104002,5.52067077402,0.33,0.578,0
local_2028_00081,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.95447140914,4.8324069961,11.1344726513,16.125778776,5.95447140914,0.3105,0.5315,0
local_2026_01310,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.64957971308,2.33482976729,4.55984613649,5.19090632595,2.64957971308,0.6495,0.94,0
local_2030_01724,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.98106688087,6.1848640701,7.90399355739,8.15409233445,5.98106688087,0.087,0.264,0
local_2026_01676,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.84868042491,3.0443673608,4.64517412646,5.14470402239,2.84868042491,0.484,0.933,0
local_2028_01772,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.26386318819,6.10674918775,11.9223761041,13.1871128931,6.26386318819,0.318,0.477,0
local_2028_03590,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.23283722701,5.96185116814,11.9220682602,13.1967798136,6.23283722701,0.3225,0.4805,0
local_2028_01867,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.83906182012,4.00978059156,12.0082287813,13.1737476739,5.83906182012,0.368,0.5495,0
local_2028_03996,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.3709021067,5.49383819242,12.167467308,13.254949324,6.3709021067,0.327,0.488,0
local_2030_04604,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.29791344218,7.615338658,9.30891064482,9.84291950849,7.29791344218,0.015,0.1025,0
local_2026_03512,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.1747358992,3.0247088641,5.12355418535,5.5002453408,3.1747358992,0.495,0.882,0
local_2026_00646,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.20619354975,3.0588501279,5.13021684046,5.49193564905,3.20619354975,0.49,0.8775,0
local_2027_01493,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.48051223274,5.52826728866,12.1965666202,12.57890054,6.48051223274,0.0005,0.373,0
local_2027_03520,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.49964286036,5.50269043239,12.2040718238,12.5797584326,6.49964286036,0.0015,0.3755,0
local_2029_00066,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.07228524702,5.35501272391,10.7939579989,12.28654166,6.07228524702,0,0.4175,0
local_2029_01279,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.18308056744,5.52690375195,10.7868237979,12.3890482437,6.18308056744,0.0005,0.3825,0
local_2027_00336,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.10507597572,5.39644274526,10.8739828884,12.3648125861,6.10507597572,0,0.414,0
local_2027_03758,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.69194352687,5.56638817571,12.3924241948,12.6754895048,6.69194352687,0.0015,0.3675,0
local_2027_03268,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.4944523347,5.78213435169,11.8447093342,12.5435512395,6.4944523347,0,0.2935,0
local_2027_04764,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.65412521083,5.80608036128,12.16978296,12.5793345648,6.65412521083,0,0.2775,0
local_2029_00953,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.00922302207,5.7766563378,12.5243906013,12.7263327482,7.00922302207,0.0015,0.3275,0
local_2029_01752,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.09687360161,5.40286552562,10.7910272642,12.3342259562,6.09687360161,0.0005,0.418,0
local_2029_04128,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.11470707954,5.95834645216,12.4853727239,12.7874069249,7.11470707954,0,0.246,0
local_2027_01304,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.1911710537,5.83010296413,12.5701276937,12.8231542262,7.1911710537,0.002,0.3135,0
local_2027_00266,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.43892385356,5.66864370217,12.0583065408,12.5225402291,6.43892385356,0,0.3445,0
local_2029_03825,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.11264450479,5.30252801421,11.3585950605,12.5034309081,6.11264450479,0.0015,0.446,0
local_2027_01934,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.68908530571,5.58683234479,12.3613921514,12.6131284219,6.68908530571,0.001,0.365,0
local_2029_00820,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.26141661159,5.95273325903,12.4928115786,12.7751797405,7.26141661159,0.0005,0.28,0
local_2029_03012,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.31582621656,6.01195141777,12.5347483391,12.8231542262,7.31582621656,0,0.2515,0
local_2029_01207,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.74240701523,5.80579929742,12.3895115075,12.6566736284,6.74240701523,0,0.3015,0
local_2029_03227,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.37022092154,5.72997544773,10.9856697437,12.4610827371,6.37022092154,0.0005,0.314,0
local_2026_02069,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.84232701225,3.04254984883,4.56266287701,5.02825182733,2.84232701225,0.4805,0.948,0
local_2030_00410,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.49783712817,6.50490835417,8.34446502487,9.20814055071,6.49783712817,0.035,0.2055,0
local_2030_02603,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.21858530959,6.3834506475,8.07511506363,8.92329514043,6.21858530959,0.053,0.24,0
local_2026_03229,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.62643875693,2.40867742954,4.49245310775,4.90406620728,2.62643875693,0.6055,0.956,0
local_2026_04032,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.72491651875,3.6042532229,5.67871512668,6.59589823194,3.72491651875,0.396,0.7575,0
local_2028_00099,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,8.1741982616,8.01679661677,11.9857519262,13.6670878483,8.1741982616,0.125,0.168,0
local_2030_04207,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.36721102114,6.44121661645,8.08025768653,9.07032476882,6.36721102114,0.0445,0.2115,0
local_2030_02553,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.52301771387,6.55867206848,8.29002049001,9.22161575575,6.52301771387,0.035,0.195,0
local_2028_02903,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,7.58962240169,8.0126372969,11.7285082942,12.1459978736,7.58962240169,0.1785,0.231,0
local_2026_00248,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.35991817042,1.95107005782,4.26081725626,4.5774011626,2.35991817042,0.732,0.9685,0
local_2026_01418,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.68494209642,3.69007899053,5.56236259027,6.48711140917,3.68494209642,0.4215,0.764,0
local_2026_02743,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.95072945565,3.97109018467,5.69364807573,6.72695830924,3.95072945565,0.365,0.6975,0
local_2026_01435,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.7776773232,3.90266063403,5.5831418687,6.5395431258,3.7776773232,0.4005,0.737,0
local_2028_04050,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.34175669082,3.8509353774,11.6445681056,13.0193604986,5.34175669082,0.3995,0.6145,0
local_2028_03300,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.88581817398,4.17380588809,11.7465899424,15.5914449699,5.88581817398,0.343,0.5515,0
local_2030_01417,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.9081707167,7.03110045414,9.00525697735,9.39893230709,6.9081707167,0.017,0.1235,0
local_2026_00503,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.19901857184,3.13677804805,4.87710771488,5.42656157902,3.19901857184,0.4805,0.9095,0
local_2029_02448,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.42196982492,5.36831860205,12.3937974709,12.6564991925,6.42196982492,0.0055,0.422,0
local_2027_00951,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,6.93869561063,5.69819359739,12.5516708332,12.7550188852,6.93869561063,0.005,0.351,0
local_2026_03674,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.52460020298,4.60972259738,6.78973061564,7.09971894352,4.52460020298,0.245,0.5665,0
local_2026_00220,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.86342329347,5.08286585767,6.86734768854,7.23434940194,4.86342329347,0.164,0.4765,0
local_2026_03851,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.028089385,3.18965131395,4.76033520882,5.17609830756,3.028089385,0.44,0.925,0
local_2030_03003,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.0020658959,5.51702980901,7.82410888167,8.70227002918,5.0020658959,0.296,0.438,0
local_2030_04827,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.54316383868,5.92424655289,7.84636227246,8.58445875559,5.54316383868,0.189,0.311,0
local_2026_01636,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.98138858845,3.15534050232,4.75495575555,5.19233495829,2.98138858845,0.4425,0.925,0
local_2026_02103,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.95575758821,3.13193475053,4.75283110824,5.19207458346,2.95575758821,0.451,0.926,0
local_2026_03198,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.25443922267,1.80740662079,4.14057199713,4.65565320158,2.25443922267,0.6845,0.9715,0
local_2026_04123,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.52600615286,2.21404730043,4.41740988362,4.88776240695,2.52600615286,0.655,0.9575,0
local_2026_03827,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.42461754117,2.02924102777,4.29137622053,4.63930404316,2.42461754117,0.6365,0.9755,0
local_2026_00655,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.11630310249,4.07056897722,6.48318433406,6.95994363989,4.11630310249,0.3355,0.6685,0
local_2028_04693,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.67403382088,4.10194697938,11.5235319839,13.18090565,5.67403382088,0.343,0.5705,0
local_2026_02949,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,2.15424688018,1.66364377206,4.35742769895,5.25822192947,2.15424688018,0.775,0.939,0
local_2026_04552,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,4.1394522903,4.11077856381,6.46536868996,6.95432654143,4.1394522903,0.326,0.661,0
local_2026_04134,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.71658618607,3.76019090967,5.57361193839,6.57337219885,3.71658618607,0.4135,0.758,0
local_2026_03142,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.48394768724,3.70253218935,5.1509223107,5.45943807632,3.48394768724,0.297,0.867,0
local_2026_02283,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.48630738094,3.68900196113,5.42100577297,5.5734309248,3.48630738094,0.4315,0.823,0
local_2026_00736,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,3.52316261224,3.691622372,5.40826476291,5.54381734424,3.52316261224,0.423,0.8265,0
local_2026_00830,ideal,3,1,paired_5_carry_5_lateral_by_member_index,2000,5.33628413278,5.37138742075,6.96776196645,7.56940357272,5.33628413278,0.0645,0.3565,0
