x,carry_distance_yd,feature,feature_label
925.3752,168.1649,sidespin_rpm,Sidespin
-2085.6667,161.8438,sidespin_rpm,Sidespin
-2425.8481,145.2975,sidespin_rpm,Sidespin
-2225.5186,162.8062,sidespin_rpm,Sidespin
-1203.0559,114.3919,sidespin_rpm,Sidespin
-2196.9851,153.6308,sidespin_rpm,Sidespin
-962.7968,175.7437,sidespin_rpm,Sidespin
-620.2427,68.7773,sidespin_rpm,Sidespin
734.0945,44.7288,sidespin_rpm,Sidespin
876.096,58.5192,sidespin_rpm,Sidespin
-332.4748,182.699,sidespin_rpm,Sidespin
-164.1928,141.1308,sidespin_rpm,Sidespin
617.3154,153.5761,sidespin_rpm,Sidespin
262.1211,120.1444,sidespin_rpm,Sidespin
-1135.3035,176.8373,sidespin_rpm,Sidespin
2338.6111,142.2572,sidespin_rpm,Sidespin
1353.3658,123.4252,sidespin_rpm,Sidespin
349.5112,182.2178,sidespin_rpm,Sidespin
892.4603,161.0018,sidespin_rpm,Sidespin
417.5113,162.4563,sidespin_rpm,Sidespin
-1484.9056,172.0254,sidespin_rpm,Sidespin
-125.8515,162.85,sidespin_rpm,Sidespin
-1198.8154,172.0363,sidespin_rpm,Sidespin
-860.2577,93.2524,sidespin_rpm,Sidespin
-2122.3206,103.6527,sidespin_rpm,Sidespin
-651.1472,160.0722,sidespin_rpm,Sidespin
-907.2859,161.1439,sidespin_rpm,Sidespin
-335.7435,56.682,sidespin_rpm,Sidespin
-1301.9856,148.8626,sidespin_rpm,Sidespin
-174.2225,151.717,sidespin_rpm,Sidespin
-548.2451,130.0416,sidespin_rpm,Sidespin
1050.271,116.7323,sidespin_rpm,Sidespin
-313.0136,142.7931,sidespin_rpm,Sidespin
-489.9792,161.822,sidespin_rpm,Sidespin
677.6492,130.818,sidespin_rpm,Sidespin
983.4989,123.8517,sidespin_rpm,Sidespin
-137.1291,163.7249,sidespin_rpm,Sidespin
-1683.4012,87.5656,sidespin_rpm,Sidespin
-1631.2904,143.5258,sidespin_rpm,Sidespin
-2837.5325,126.2139,sidespin_rpm,Sidespin
-296.5915,122.091,sidespin_rpm,Sidespin
-1789.3177,127.4606,sidespin_rpm,Sidespin
-402.8667,162.5328,sidespin_rpm,Sidespin
191.4666,152.3731,sidespin_rpm,Sidespin
139.2457,99.0267,sidespin_rpm,Sidespin
718.2081,94.5429,sidespin_rpm,Sidespin
-1919.5736,146.1177,sidespin_rpm,Sidespin
-446.3621,169.7835,sidespin_rpm,Sidespin
1470.7118,83.213,sidespin_rpm,Sidespin
1611.999,52.8981,sidespin_rpm,Sidespin
1578.5546,91.5245,sidespin_rpm,Sidespin
-1106.1401,95.7787,sidespin_rpm,Sidespin
-658.0117,130.3696,sidespin_rpm,Sidespin
-1996.6727,84.8425,sidespin_rpm,Sidespin
-892.2463,142.4103,sidespin_rpm,Sidespin
-1436.4147,117.64,sidespin_rpm,Sidespin
581.5492,141.3167,sidespin_rpm,Sidespin
-972.8367,135.6518,sidespin_rpm,Sidespin
-297.2687,136.0346,sidespin_rpm,Sidespin
-1888.1899,153.423,sidespin_rpm,Sidespin
-337.7441,101.8482,sidespin_rpm,Sidespin
-1066.3743,97.08,sidespin_rpm,Sidespin
-466.5745,112.9593,sidespin_rpm,Sidespin
1150.7839,101.2467,sidespin_rpm,Sidespin
-943.0328,44.3351,sidespin_rpm,Sidespin
745.7961,145.6256,sidespin_rpm,Sidespin
-373.7905,149.3657,sidespin_rpm,Sidespin
1049.5424,121.3801,sidespin_rpm,Sidespin
-121.1309,147.7034,sidespin_rpm,Sidespin
-999.6318,54.1885,sidespin_rpm,Sidespin
-1311.4495,75.6999,sidespin_rpm,Sidespin
-3594.3801,128.8605,sidespin_rpm,Sidespin
-908.2341,136.5157,sidespin_rpm,Sidespin
-1728.2068,151.8263,sidespin_rpm,Sidespin
-1935.853,155.8618,sidespin_rpm,Sidespin
-753.8266,79.2432,sidespin_rpm,Sidespin
3217.4814,92.7275,sidespin_rpm,Sidespin
-1800.2917,132.196,sidespin_rpm,Sidespin
-1608.8948,157.36,sidespin_rpm,Sidespin
-1065.749,147.6925,sidespin_rpm,Sidespin
-1437.7894,125.9296,sidespin_rpm,Sidespin
-1454.5455,154.4619,sidespin_rpm,Sidespin
-2006.3925,126.7826,sidespin_rpm,Sidespin
-93.0913,153.0512,sidespin_rpm,Sidespin
-2081.8433,106.2227,sidespin_rpm,Sidespin
1238.0593,78.1387,sidespin_rpm,Sidespin
-792.0425,160.7174,sidespin_rpm,Sidespin
-191.7041,166.9182,sidespin_rpm,Sidespin
585.6017,120.0459,sidespin_rpm,Sidespin
39.5541,151.6295,sidespin_rpm,Sidespin
-564.7563,149.5188,sidespin_rpm,Sidespin
195.8883,174.0485,sidespin_rpm,Sidespin
-1044.5417,134.9409,sidespin_rpm,Sidespin
372.8705,175.0219,sidespin_rpm,Sidespin
432.3956,132.185,sidespin_rpm,Sidespin
-2735.6702,101.9576,sidespin_rpm,Sidespin
-558.2966,131.7695,sidespin_rpm,Sidespin
-1328.4045,70.7021,sidespin_rpm,Sidespin
2293.1953,133.0271,sidespin_rpm,Sidespin
-1678.9299,120.1444,sidespin_rpm,Sidespin
-8035.8433,55.8071,sidespin_rpm,Sidespin
-1450.7301,81.7913,sidespin_rpm,Sidespin
-2282.4888,91.5792,sidespin_rpm,Sidespin
-1350.3844,79.4619,sidespin_rpm,Sidespin
-2370.9561,124.4313,sidespin_rpm,Sidespin
-259.754,57.8959,sidespin_rpm,Sidespin
257.1607,127.8543,sidespin_rpm,Sidespin
306.3577,96.916,sidespin_rpm,Sidespin
423.1557,146.1505,sidespin_rpm,Sidespin
-430.3093,123.9064,sidespin_rpm,Sidespin
-706.8289,141.1527,sidespin_rpm,Sidespin
397.9276,149.5625,sidespin_rpm,Sidespin
-648.2214,136.1439,sidespin_rpm,Sidespin
117.1829,147.6269,sidespin_rpm,Sidespin
250.8666,156.1899,sidespin_rpm,Sidespin
-2047.6757,117.2025,sidespin_rpm,Sidespin
-311.338,137.9046,sidespin_rpm,Sidespin
1547.4717,95.1334,sidespin_rpm,Sidespin
946.0792,110.6955,sidespin_rpm,Sidespin
740.1848,111.7126,sidespin_rpm,Sidespin
831.8602,109.416,sidespin_rpm,Sidespin
-487.0422,105.3696,sidespin_rpm,Sidespin
346.3502,103.0402,sidespin_rpm,Sidespin
1807.2046,136.2533,sidespin_rpm,Sidespin
1494.1755,148.2502,sidespin_rpm,Sidespin
228.6698,119.871,sidespin_rpm,Sidespin
1353.916,116.273,sidespin_rpm,Sidespin
-731.2255,114.5451,sidespin_rpm,Sidespin
1243.682,92.465,sidespin_rpm,Sidespin
1427.3259,84.1973,sidespin_rpm,Sidespin
677.8231,95.7349,sidespin_rpm,Sidespin
354.071,165.584,sidespin_rpm,Sidespin
-74.9251,99.6391,sidespin_rpm,Sidespin
-2050.1099,49.3329,sidespin_rpm,Sidespin
479.4316,167.3884,sidespin_rpm,Sidespin
640.9039,154.6369,sidespin_rpm,Sidespin
1105.2661,146.3145,sidespin_rpm,Sidespin
1634.6394,149.5297,sidespin_rpm,Sidespin
1124.144,102.231,sidespin_rpm,Sidespin
774.7955,67.0166,sidespin_rpm,Sidespin
1093.948,126.3342,sidespin_rpm,Sidespin
741.7298,143.0118,sidespin_rpm,Sidespin
1540.0808,151.2686,sidespin_rpm,Sidespin
2293.6941,155.5884,sidespin_rpm,Sidespin
2207.4321,165.7262,sidespin_rpm,Sidespin
99.5957,158.7708,sidespin_rpm,Sidespin
-148.1985,152.8434,sidespin_rpm,Sidespin
38.3218,164.8185,sidespin_rpm,Sidespin
259.0386,184.6894,sidespin_rpm,Sidespin
944.4622,145.6037,sidespin_rpm,Sidespin
466.0094,184.5691,sidespin_rpm,Sidespin
-409.4299,211.4939,sidespin_rpm,Sidespin
813.7633,170.8661,sidespin_rpm,Sidespin
163.6163,169.7616,sidespin_rpm,Sidespin
-287.5195,140.1028,sidespin_rpm,Sidespin
-909.4761,157.5131,sidespin_rpm,Sidespin
677.0085,117.3228,sidespin_rpm,Sidespin
-1073.5536,121.0411,sidespin_rpm,Sidespin
-550.0162,115.7152,sidespin_rpm,Sidespin
-580.3382,115.4528,sidespin_rpm,Sidespin
-478.4272,121.4458,sidespin_rpm,Sidespin
-1708.3964,137.8062,sidespin_rpm,Sidespin
-575.8264,147.0582,sidespin_rpm,Sidespin
-2707.6243,108.9567,sidespin_rpm,Sidespin
614.4127,164.8075,sidespin_rpm,Sidespin
-207.1315,127.2966,sidespin_rpm,Sidespin
-243.0437,127.3731,sidespin_rpm,Sidespin
-913.9322,115.8246,sidespin_rpm,Sidespin
-1468.1832,96.0302,sidespin_rpm,Sidespin
-353.0879,150.8311,sidespin_rpm,Sidespin
-2958.3269,114.9825,sidespin_rpm,Sidespin
-1264.015,132.8412,sidespin_rpm,Sidespin
-267.1855,149.6172,sidespin_rpm,Sidespin
-2143.3,129.4838,sidespin_rpm,Sidespin
-1949.4,133.0271,sidespin_rpm,Sidespin
-618.6475,143.7445,sidespin_rpm,Sidespin
-693.7137,36.3845,sidespin_rpm,Sidespin
-356.7914,111.0564,sidespin_rpm,Sidespin
-881.1123,122.8237,sidespin_rpm,Sidespin
88.136,186.7782,sidespin_rpm,Sidespin
217.7094,186.7345,sidespin_rpm,Sidespin
465.2135,144.0507,sidespin_rpm,Sidespin
-1391.127,182.2725,sidespin_rpm,Sidespin
-588.1813,206.5398,sidespin_rpm,Sidespin
1528.6448,126.4326,sidespin_rpm,Sidespin
3410.7439,113.7248,sidespin_rpm,Sidespin
1428.4355,80.5993,sidespin_rpm,Sidespin
-1517.3832,61.0346,sidespin_rpm,Sidespin
26.5609,116.5245,sidespin_rpm,Sidespin
-440.6906,104.6697,sidespin_rpm,Sidespin
-103.9372,128.6527,sidespin_rpm,Sidespin
-615.0671,162.4563,sidespin_rpm,Sidespin
-86.6824,76.6842,sidespin_rpm,Sidespin
1038.0972,165.4856,sidespin_rpm,Sidespin
3709.5386,63.4952,sidespin_rpm,Sidespin
1044.6589,129.3526,sidespin_rpm,Sidespin
2212.4153,116.5901,sidespin_rpm,Sidespin
-819.8657,192.4103,sidespin_rpm,Sidespin
-3199.499,158.4755,sidespin_rpm,Sidespin
-1948.3102,87.9484,sidespin_rpm,Sidespin
-108.3578,166.7104,sidespin_rpm,Sidespin
475.0597,185.8815,sidespin_rpm,Sidespin
1252.923,161.1439,sidespin_rpm,Sidespin
-819.478,43.657,sidespin_rpm,Sidespin
-199.7274,201.7498,sidespin_rpm,Sidespin
-1151.6096,179.8994,sidespin_rpm,Sidespin
0.9925,181.3976,sidespin_rpm,Sidespin
-887.8524,116.8526,sidespin_rpm,Sidespin
94.8301,177.395,sidespin_rpm,Sidespin
1341.813,128.1387,sidespin_rpm,Sidespin
1164.115,126.9248,sidespin_rpm,Sidespin
-1040.2244,124.7703,sidespin_rpm,Sidespin
414.0919,114.3263,sidespin_rpm,Sidespin
-22.8638,141.1308,sidespin_rpm,Sidespin
525.7937,147.9331,sidespin_rpm,Sidespin
412.2276,150.1859,sidespin_rpm,Sidespin
-841.9685,145.0241,sidespin_rpm,Sidespin
-532.6063,152.6247,sidespin_rpm,Sidespin
-954.3735,125.2734,sidespin_rpm,Sidespin
103.2154,170.6584,sidespin_rpm,Sidespin
1714.8822,171.9598,sidespin_rpm,Sidespin
-735.7072,165.4965,sidespin_rpm,Sidespin
154.1859,181.2008,sidespin_rpm,Sidespin
1347.9569,143.4711,sidespin_rpm,Sidespin
827.3234,179.4182,sidespin_rpm,Sidespin
1134.8397,160.1925,sidespin_rpm,Sidespin
279.478,182.2835,sidespin_rpm,Sidespin
1018.5978,146.3145,sidespin_rpm,Sidespin
1080.9374,139.7419,sidespin_rpm,Sidespin
163.9329,132.0538,sidespin_rpm,Sidespin
667.3721,156.846,sidespin_rpm,Sidespin
953.3463,169.6304,sidespin_rpm,Sidespin
223.7145,179.2323,sidespin_rpm,Sidespin
342.0792,163.2218,sidespin_rpm,Sidespin
831.0562,176.2795,sidespin_rpm,Sidespin
1473.4386,165.4746,sidespin_rpm,Sidespin
1821.7384,157.3819,sidespin_rpm,Sidespin
1033.5778,108.5521,sidespin_rpm,Sidespin
2517.6257,160.4221,sidespin_rpm,Sidespin
1233.4413,162.4672,sidespin_rpm,Sidespin
1221.3096,146.4348,sidespin_rpm,Sidespin
602.3757,144.7288,sidespin_rpm,Sidespin
885.0429,137.4235,sidespin_rpm,Sidespin
952.8345,163.2874,sidespin_rpm,Sidespin
315.468,121.3911,sidespin_rpm,Sidespin
-399.3674,118.0446,sidespin_rpm,Sidespin
-2816.6042,113.9436,sidespin_rpm,Sidespin
-4027.335,80.4899,sidespin_rpm,Sidespin
-217.2174,125.6124,sidespin_rpm,Sidespin
-1050.592,113.9982,sidespin_rpm,Sidespin
726.0795,119.4444,sidespin_rpm,Sidespin
1378.49,137.675,sidespin_rpm,Sidespin
-156.3348,112.7625,sidespin_rpm,Sidespin
-301.8443,138.8451,sidespin_rpm,Sidespin
604.9098,151.3998,sidespin_rpm,Sidespin
-20.928,140.6277,sidespin_rpm,Sidespin
154.0673,171.5114,sidespin_rpm,Sidespin
492.5703,131.1789,sidespin_rpm,Sidespin
438.4736,186.5595,sidespin_rpm,Sidespin
-907.6362,79.1557,sidespin_rpm,Sidespin
398.1336,95.2537,sidespin_rpm,Sidespin
-128.0789,115.2887,sidespin_rpm,Sidespin
321.6881,111.472,sidespin_rpm,Sidespin
-646.4952,121.9926,sidespin_rpm,Sidespin
-1146.0983,75.2625,sidespin_rpm,Sidespin
-1646.8993,118.0556,sidespin_rpm,Sidespin
-74.2582,123.7314,sidespin_rpm,Sidespin
-87.2276,142.4869,sidespin_rpm,Sidespin
1829.4967,152.2528,sidespin_rpm,Sidespin
714.3173,118.0227,sidespin_rpm,Sidespin
266.7235,95.1662,sidespin_rpm,Sidespin
1564.4443,139.6544,sidespin_rpm,Sidespin
-357.375,150.5359,sidespin_rpm,Sidespin
853.0228,169.9366,sidespin_rpm,Sidespin
-1225.8151,166.5792,sidespin_rpm,Sidespin
-1227.0308,139.2388,sidespin_rpm,Sidespin
84.7459,161.5704,sidespin_rpm,Sidespin
-79.3019,168.9414,sidespin_rpm,Sidespin
-2351.0557,118.3946,sidespin_rpm,Sidespin
-358.9974,104.6807,sidespin_rpm,Sidespin
-4.4873,172.1019,sidespin_rpm,Sidespin
1082.6906,101.6732,sidespin_rpm,Sidespin
435.5767,114.8731,sidespin_rpm,Sidespin
1767.601,145.2537,sidespin_rpm,Sidespin
1292.5099,113.353,sidespin_rpm,Sidespin
-252.4666,169.2695,sidespin_rpm,Sidespin
-244.8705,136.2861,sidespin_rpm,Sidespin
-596.0981,183.7708,sidespin_rpm,Sidespin
4.1134,182.7428,sidespin_rpm,Sidespin
1993.2653,121.3583,sidespin_rpm,Sidespin
253.5556,153.259,sidespin_rpm,Sidespin
351.4996,135.444,sidespin_rpm,Sidespin
1041.7574,167.5197,sidespin_rpm,Sidespin
-393.3704,120.713,sidespin_rpm,Sidespin
-1550.5872,102.4825,sidespin_rpm,Sidespin
-191.9086,115.5731,sidespin_rpm,Sidespin
385.9542,121.3801,sidespin_rpm,Sidespin
-510.593,105.818,sidespin_rpm,Sidespin
-1424.1771,100.6343,sidespin_rpm,Sidespin
-2266.9968,121.7629,sidespin_rpm,Sidespin
-549.6326,137.9265,sidespin_rpm,Sidespin
-2633.8625,120.199,sidespin_rpm,Sidespin
-2391.7292,134.6785,sidespin_rpm,Sidespin
-369.9333,148.1955,sidespin_rpm,Sidespin
461.926,140.2668,sidespin_rpm,Sidespin
-209.6597,139.1842,sidespin_rpm,Sidespin
-224.3197,147.0363,sidespin_rpm,Sidespin
-1754.0342,140.8246,sidespin_rpm,Sidespin
-1789.4037,130.5227,sidespin_rpm,Sidespin
-2071.0125,102.7559,sidespin_rpm,Sidespin
-25.484,209.0332,sidespin_rpm,Sidespin
-959.4609,92.3556,sidespin_rpm,Sidespin
-262.4321,199.9344,sidespin_rpm,Sidespin
-675.8326,123.5018,sidespin_rpm,Sidespin
-366.1971,117.7493,sidespin_rpm,Sidespin
-1080.7756,151.5967,sidespin_rpm,Sidespin
-1000.3533,155.479,sidespin_rpm,Sidespin
-1474.9392,146.9598,sidespin_rpm,Sidespin
-240.7469,148.119,sidespin_rpm,Sidespin
-1391.6998,177.3513,sidespin_rpm,Sidespin
-658.9081,137.3141,sidespin_rpm,Sidespin
-1177.1372,168.2524,sidespin_rpm,Sidespin
-1329.3562,194.3788,sidespin_rpm,Sidespin
-1760.4106,192.1807,sidespin_rpm,Sidespin
-439.5918,147.8565,sidespin_rpm,Sidespin
-771.5114,213.9217,sidespin_rpm,Sidespin
242.8578,190.245,sidespin_rpm,Sidespin
-321.7643,222.2988,sidespin_rpm,Sidespin
1243.8585,165.0044,sidespin_rpm,Sidespin
957.1415,125.6234,sidespin_rpm,Sidespin
-2128.6863,195.035,sidespin_rpm,Sidespin
-192.0689,236.0127,sidespin_rpm,Sidespin
965.6943,177.9418,sidespin_rpm,Sidespin
1272.7043,179.2542,sidespin_rpm,Sidespin
554.5944,223.8517,sidespin_rpm,Sidespin
-491.317,180.4681,sidespin_rpm,Sidespin
755.8969,131.9116,sidespin_rpm,Sidespin
-1538.7019,172.0801,sidespin_rpm,Sidespin
499.9695,197.5722,sidespin_rpm,Sidespin
-1183.6859,124.9563,sidespin_rpm,Sidespin
-1456.7731,175.2843,sidespin_rpm,Sidespin
-593.7668,120.4615,sidespin_rpm,Sidespin
-739.3651,146.0302,sidespin_rpm,Sidespin
-557.8241,152.4388,sidespin_rpm,Sidespin
-1666.9602,162.664,sidespin_rpm,Sidespin
-487.9579,161.8657,sidespin_rpm,Sidespin
-1546.2272,182.0319,sidespin_rpm,Sidespin
-283.2344,115.7152,sidespin_rpm,Sidespin
-1003.4395,147.9878,sidespin_rpm,Sidespin
-1361.9103,158.9129,sidespin_rpm,Sidespin
-1297.2585,216.7104,sidespin_rpm,Sidespin
135.6436,126.3889,sidespin_rpm,Sidespin
-2280.3782,200.35,sidespin_rpm,Sidespin
-2922.6252,130.818,sidespin_rpm,Sidespin
-1357.2961,228.1277,sidespin_rpm,Sidespin
-2550.4526,137.2047,sidespin_rpm,Sidespin
1730.7914,126.6514,sidespin_rpm,Sidespin
-557.3099,167.5087,sidespin_rpm,Sidespin
-43.4607,186.8876,sidespin_rpm,Sidespin
-41.2076,165.2012,sidespin_rpm,Sidespin
-17.197,149.1907,sidespin_rpm,Sidespin
-3482.2695,112.8718,sidespin_rpm,Sidespin
-218.9852,199.9453,sidespin_rpm,Sidespin
-173.2775,190.9011,sidespin_rpm,Sidespin
-1338.3778,189.8731,sidespin_rpm,Sidespin
147.8447,131.4195,sidespin_rpm,Sidespin
-5.6584,185.9252,sidespin_rpm,Sidespin
-1627.4943,150.2078,sidespin_rpm,Sidespin
-1550.8955,172.6925,sidespin_rpm,Sidespin
-550.0453,202.1216,sidespin_rpm,Sidespin
-708.8879,128.3793,sidespin_rpm,Sidespin
519.5399,185.0284,sidespin_rpm,Sidespin
-1054.7383,191.5245,sidespin_rpm,Sidespin
-628.0533,222.2878,sidespin_rpm,Sidespin
-340.0856,227.7997,sidespin_rpm,Sidespin
-2153.4453,206.8351,sidespin_rpm,Sidespin
-93.196,193.3399,sidespin_rpm,Sidespin
25.0404,118.8539,sidespin_rpm,Sidespin
-1357.8979,102.9309,sidespin_rpm,Sidespin
-1190.0012,100.4921,sidespin_rpm,Sidespin
-267.3908,151.7935,sidespin_rpm,Sidespin
-283.8496,198.4033,sidespin_rpm,Sidespin
680.0914,167.2244,sidespin_rpm,Sidespin
-68.5037,184.077,sidespin_rpm,Sidespin
367.8226,205.5884,sidespin_rpm,Sidespin
16.5651,186.2533,sidespin_rpm,Sidespin
673.1616,197.1675,sidespin_rpm,Sidespin
-596.2156,235.8377,sidespin_rpm,Sidespin
-376.7103,212.4891,sidespin_rpm,Sidespin
299.4482,164.9278,sidespin_rpm,Sidespin
-1797.8276,205.6759,sidespin_rpm,Sidespin
-860.0655,250.5468,sidespin_rpm,Sidespin
-3318.0417,209.6238,sidespin_rpm,Sidespin
-742.8268,238.6374,sidespin_rpm,Sidespin
-728.0964,211.6251,sidespin_rpm,Sidespin
-1450.4186,200.2734,sidespin_rpm,Sidespin
1210.9117,106.168,sidespin_rpm,Sidespin
-1507.4371,184.8753,sidespin_rpm,Sidespin
-260.883,200.3281,sidespin_rpm,Sidespin
179.9236,209.2192,sidespin_rpm,Sidespin
676.2414,220.9536,sidespin_rpm,Sidespin
-737.0539,164.9169,sidespin_rpm,Sidespin
-3224.6492,167.7822,sidespin_rpm,Sidespin
-1422.0356,190.4418,sidespin_rpm,Sidespin
-1670.4089,123.633,sidespin_rpm,Sidespin
3790.0964,90.3325,sidespin_rpm,Sidespin
1579.4501,74.1907,sidespin_rpm,Sidespin
-117.1572,98.3158,sidespin_rpm,Sidespin
-1099.9833,72.9659,sidespin_rpm,Sidespin
203.3032,144.871,sidespin_rpm,Sidespin
-100.839,145.0459,sidespin_rpm,Sidespin
2341.7542,160.105,sidespin_rpm,Sidespin
-1007.5155,158.3771,sidespin_rpm,Sidespin
-3095.3005,136.6689,sidespin_rpm,Sidespin
-342.2358,127.0888,sidespin_rpm,Sidespin
480.7876,164.5779,sidespin_rpm,Sidespin
-584.873,160.3237,sidespin_rpm,Sidespin
-1327.8867,156.8023,sidespin_rpm,Sidespin
-669.1113,177.4169,sidespin_rpm,Sidespin
10.1402,168.1649,sidespin_rpm,Sidespin
1570.7521,150.2625,sidespin_rpm,Sidespin
-554.2063,166.1855,sidespin_rpm,Sidespin
-1263.2006,140.8246,sidespin_rpm,Sidespin
-855.4565,172.8237,sidespin_rpm,Sidespin
-892.7944,135.0394,sidespin_rpm,Sidespin
-2939.3242,72.1347,sidespin_rpm,Sidespin
-1164.1562,145.5053,sidespin_rpm,Sidespin
-86.2328,164.3701,sidespin_rpm,Sidespin
-671.0146,159.077,sidespin_rpm,Sidespin
-67.0326,63.5389,sidespin_rpm,Sidespin
-972.6373,143.7445,sidespin_rpm,Sidespin
-1728.9642,132.2835,sidespin_rpm,Sidespin
-814.0711,160.7612,sidespin_rpm,Sidespin
-3254.7866,72.7581,sidespin_rpm,Sidespin
711.7755,126.5748,sidespin_rpm,Sidespin
-2202.8367,125.9842,sidespin_rpm,Sidespin
-83.3565,144.3023,sidespin_rpm,Sidespin
-2193.9314,40.0044,sidespin_rpm,Sidespin
-985.858,105.993,sidespin_rpm,Sidespin
1157.8842,54.1229,sidespin_rpm,Sidespin
-763.5571,131.7695,sidespin_rpm,Sidespin
-20.3455,165.2559,sidespin_rpm,Sidespin
-2776.9253,144.2585,sidespin_rpm,Sidespin
-417.132,78.8823,sidespin_rpm,Sidespin
301.6805,168.1649,sidespin_rpm,Sidespin
-1298.9872,126.6842,sidespin_rpm,Sidespin
-2068.1838,159.0661,sidespin_rpm,Sidespin
-1226.5192,187.5984,sidespin_rpm,Sidespin
-1517.5034,121.3801,sidespin_rpm,Sidespin
-79.6247,172.9549,sidespin_rpm,Sidespin
-2238.8254,176.9904,sidespin_rpm,Sidespin
-1443.4913,199.7813,sidespin_rpm,Sidespin
164.1992,195.1334,sidespin_rpm,Sidespin
532.6747,85.619,sidespin_rpm,Sidespin
150.5135,59.0879,sidespin_rpm,Sidespin
665.7908,99.825,sidespin_rpm,Sidespin
755.6135,95.035,sidespin_rpm,Sidespin
963.9677,98.3486,sidespin_rpm,Sidespin
107.8493,91.9182,sidespin_rpm,Sidespin
153.9284,108.4208,sidespin_rpm,Sidespin
1621.3716,79.287,sidespin_rpm,Sidespin
1791.0049,122.4191,sidespin_rpm,Sidespin
1223.4384,97.4847,sidespin_rpm,Sidespin
1806.6328,99.8141,sidespin_rpm,Sidespin
802.0027,114.4576,sidespin_rpm,Sidespin
939.2297,121.3692,sidespin_rpm,Sidespin
28.492,115.1247,sidespin_rpm,Sidespin
-1590.7482,108.399,sidespin_rpm,Sidespin
770.8699,122.2222,sidespin_rpm,Sidespin
444.3607,133.9239,sidespin_rpm,Sidespin
-1228.1393,126.192,sidespin_rpm,Sidespin
501.798,128.8714,sidespin_rpm,Sidespin
405.7935,120.4396,sidespin_rpm,Sidespin
65.7204,118.5039,sidespin_rpm,Sidespin
101.2246,77.231,sidespin_rpm,Sidespin
433.8253,159.6675,sidespin_rpm,Sidespin
294.0697,105.643,sidespin_rpm,Sidespin
-817.6699,118.2415,sidespin_rpm,Sidespin
-571.6819,166.3823,sidespin_rpm,Sidespin
-1548.1102,101.0389,sidespin_rpm,Sidespin
-793.0677,170.8661,sidespin_rpm,Sidespin
878.6611,74.0376,sidespin_rpm,Sidespin
1121.9293,143.6899,sidespin_rpm,Sidespin
396.8029,115.5621,sidespin_rpm,Sidespin
1307.4293,141.1855,sidespin_rpm,Sidespin
-216.4624,150.2187,sidespin_rpm,Sidespin
2241.3965,84.8972,sidespin_rpm,Sidespin
548.696,109.3723,sidespin_rpm,Sidespin
-799.3976,156.7367,sidespin_rpm,Sidespin
-137.148,136.0783,sidespin_rpm,Sidespin
917.1281,78.423,sidespin_rpm,Sidespin
1284.8549,92.0494,sidespin_rpm,Sidespin
1283.0148,124.836,sidespin_rpm,Sidespin
315.9767,138.0796,sidespin_rpm,Sidespin
466.5405,118.2633,sidespin_rpm,Sidespin
448.2907,117.0713,sidespin_rpm,Sidespin
1728.2881,68.1102,sidespin_rpm,Sidespin
-145.5977,120.9427,sidespin_rpm,Sidespin
297.3833,121.402,sidespin_rpm,Sidespin
-693.1125,182.5678,sidespin_rpm,Sidespin
140.5266,165.4199,sidespin_rpm,Sidespin
2.6628,160.3784,sidespin_rpm,Sidespin
-1607.5256,173.1299,sidespin_rpm,Sidespin
388.0959,101.6842,sidespin_rpm,Sidespin
1465.2473,79.7135,sidespin_rpm,Sidespin
1706.9722,97.9221,sidespin_rpm,Sidespin
956.4976,128.423,sidespin_rpm,Sidespin
855.4544,168.0665,sidespin_rpm,Sidespin
